,Regression type,lambda,kFold,Complexity,Value,Metric
3,RIDGE,0.001,10,3,1.0303758420431879,MSE
4,RIDGE,0.001,10,4,1.0354223856733005,MSE
5,RIDGE,0.001,10,5,1.040824439358792,MSE
6,RIDGE,0.001,10,6,1.0431197743401766,MSE
7,RIDGE,0.001,10,7,1.0443910120025637,MSE
8,RIDGE,0.001,10,8,1.0459626516115914,MSE
9,RIDGE,0.001,10,9,1.0483442065832573,MSE
10,RIDGE,0.001,10,10,1.0511021303819224,MSE
11,RIDGE,0.001,10,11,1.0535279228293857,MSE
12,RIDGE,0.001,10,12,1.0552562560209124,MSE
13,RIDGE,0.001,10,13,1.056313243532772,MSE
14,RIDGE,0.001,10,14,1.0569408402023424,MSE
15,RIDGE,0.001,10,15,1.0574375202067918,MSE
16,RIDGE,0.001,10,16,1.0580679282536702,MSE
17,RIDGE,0.001,10,17,1.0590293073491883,MSE
18,RIDGE,0.001,10,18,1.0604536227903474,MSE
19,RIDGE,0.001,10,19,1.0624264076023238,MSE
20,RIDGE,0.001,10,20,1.0650081762767516,MSE
0,RIDGE,0.001,10,0,0.0026696128311042705,Bias
1,RIDGE,0.001,10,1,-0.1369133041164748,Bias
2,RIDGE,0.001,10,2,-0.13041340773293658,Bias
3,RIDGE,0.001,10,3,-0.13259867525055705,Bias
4,RIDGE,0.001,10,4,-0.13229265745258434,Bias
5,RIDGE,0.001,10,5,-0.12955432783265847,Bias
6,RIDGE,0.001,10,6,-0.13020121933090262,Bias
7,RIDGE,0.001,10,7,-0.1325458123440962,Bias
8,RIDGE,0.001,10,8,-0.13427840328236412,Bias
9,RIDGE,0.001,10,9,-0.13463486860341783,Bias
10,RIDGE,0.001,10,10,-0.13389397760930766,Bias
11,RIDGE,0.001,10,11,-0.13281292645345877,Bias
12,RIDGE,0.001,10,12,-0.1320405402884472,Bias
13,RIDGE,0.001,10,13,-0.13190561032776404,Bias
14,RIDGE,0.001,10,14,-0.1324558996957724,Bias
15,RIDGE,0.001,10,15,-0.13356249881897664,Bias
16,RIDGE,0.001,10,16,-0.1350184898167068,Bias
17,RIDGE,0.001,10,17,-0.13661361283282836,Bias
18,RIDGE,0.001,10,18,-0.13817886610186403,Bias
19,RIDGE,0.001,10,19,-0.13960269877055853,Bias
20,RIDGE,0.001,10,20,-0.14082740052079457,Bias
0,RIDGE,0.001,10,0,1.1765681114802023e-32,Variance
1,RIDGE,0.001,10,1,0.07444720735826284,Variance
2,RIDGE,0.001,10,2,0.07959282150403489,Variance
3,RIDGE,0.001,10,3,0.09476009114680525,Variance
4,RIDGE,0.001,10,4,0.09950061697894517,Variance
5,RIDGE,0.001,10,5,0.10216434104451107,Variance
6,RIDGE,0.001,10,6,0.10510656752413956,Variance
7,RIDGE,0.001,10,7,0.10872239819972018,Variance
8,RIDGE,0.001,10,8,0.11202662874701584,Variance
9,RIDGE,0.001,10,9,0.11476464903973566,Variance
10,RIDGE,0.001,10,10,0.11678168184429066,Variance
11,RIDGE,0.001,10,11,0.11812642313590503,Variance
12,RIDGE,0.001,10,12,0.11908237016242024,Variance
13,RIDGE,0.001,10,13,0.12000442771359668,Variance
14,RIDGE,0.001,10,14,0.12118231375117515,Variance
15,RIDGE,0.001,10,15,0.12278559287882881,Variance
16,RIDGE,0.001,10,16,0.12487199192343747,Variance
17,RIDGE,0.001,10,17,0.12742849403507706,Variance
18,RIDGE,0.001,10,18,0.13041806274527212,Variance
19,RIDGE,0.001,10,19,0.1338146802259426,Variance
20,RIDGE,0.001,10,20,0.13762115065060668,Variance
0,RIDGE,0.001,10,0,-0.009224526768244177,R2
1,RIDGE,0.001,10,1,0.05188264746007876,R2
2,RIDGE,0.001,10,2,0.039794921980955925,R2
3,RIDGE,0.001,10,3,0.027690327777126798,R2
4,RIDGE,0.001,10,4,0.023070671890750943,R2
5,RIDGE,0.001,10,5,0.018115243122328182,R2
6,RIDGE,0.001,10,6,0.015930938999713307,R2
7,RIDGE,0.001,10,7,0.014911122920457567,R2
8,RIDGE,0.001,10,8,0.013847793934166536,R2
9,RIDGE,0.001,10,9,0.012051005263437864,R2
10,RIDGE,0.001,10,10,0.009796815441099992,R2
11,RIDGE,0.001,10,11,0.0077366235763260995,R2
12,RIDGE,0.001,10,12,0.006252291156124933,R2
13,RIDGE,0.001,10,13,0.005368114474516424,R2
14,RIDGE,0.001,10,14,0.004894254306921874,R2
15,RIDGE,0.001,10,15,0.00456823900482739,R2
16,RIDGE,0.001,10,16,0.0041427954093842655,R2
17,RIDGE,0.001,10,17,0.0034262834566388275,R2
18,RIDGE,0.001,10,18,0.0022891821963217,R2
19,RIDGE,0.001,10,19,0.0006510091017800966,R2
20,RIDGE,0.001,10,20,-0.0015389568412814492,R2
0,RIDGE,0.001,10,0,1.0682144261478375,MSE_train
1,RIDGE,0.001,10,1,0.9920701807804299,MSE_train
2,RIDGE,0.001,10,2,0.9872946853936979,MSE_train
3,RIDGE,0.001,10,3,0.9728465315812242,MSE_train
4,RIDGE,0.001,10,4,0.9640104603593638,MSE_train
5,RIDGE,0.001,10,5,0.9603819700584348,MSE_train
6,RIDGE,0.001,10,6,0.9543850799636024,MSE_train
7,RIDGE,0.001,10,7,0.9491189604071271,MSE_train
8,RIDGE,0.001,10,8,0.9454998663572842,MSE_train
9,RIDGE,0.001,10,9,0.9434128245051089,MSE_train
10,RIDGE,0.001,10,10,0.9421639413753654,MSE_train
11,RIDGE,0.001,10,11,0.9410649893626303,MSE_train
12,RIDGE,0.001,10,12,0.9397431137769675,MSE_train
13,RIDGE,0.001,10,13,0.9380995283527448,MSE_train
14,RIDGE,0.001,10,14,0.9362027103463914,MSE_train
15,RIDGE,0.001,10,15,0.9341980589391753,MSE_train
16,RIDGE,0.001,10,16,0.9322368694401025,MSE_train
17,RIDGE,0.001,10,17,0.9304311408810376,MSE_train
18,RIDGE,0.001,10,18,0.9288384692199673,MSE_train
19,RIDGE,0.001,10,19,0.9274692382082422,MSE_train
20,RIDGE,0.001,10,20,0.9263029207929031,MSE_train
0,LASSO,0.001,10,0,1.0708851050173092,MSE
1,LASSO,0.001,10,1,1.005803127616769,MSE
2,LASSO,0.001,10,2,1.0131244140738747,MSE
3,LASSO,0.001,10,3,1.0182248431264558,MSE
4,LASSO,0.001,10,4,1.0154027639420773,MSE
5,LASSO,0.001,10,5,1.0162944366018656,MSE
6,LASSO,0.001,10,6,1.017624656794776,MSE
7,LASSO,0.001,10,7,1.0187420735184258,MSE
8,LASSO,0.001,10,8,1.0198690229434522,MSE
9,LASSO,0.001,10,9,1.0209286225782608,MSE
10,LASSO,0.001,10,10,1.0217683850468215,MSE
11,LASSO,0.001,10,11,1.0231168502660746,MSE
12,LASSO,0.001,10,12,1.0241874174399985,MSE
13,LASSO,0.001,10,13,1.025006164739702,MSE
14,LASSO,0.001,10,14,1.0255985275554294,MSE
15,LASSO,0.001,10,15,1.02617059259695,MSE
16,LASSO,0.001,10,16,1.0265092990214322,MSE
17,LASSO,0.001,10,17,1.0267388555918928,MSE
18,LASSO,0.001,10,18,1.0268285180260421,MSE
19,LASSO,0.001,10,19,1.0268306527930966,MSE
20,LASSO,0.001,10,20,1.026585442589927,MSE
0,LASSO,0.001,10,0,0.002670678870369602,Bias
1,LASSO,0.001,10,1,-0.13291492221622517,Bias
2,LASSO,0.001,10,2,-0.1268232938753134,Bias
3,LASSO,0.001,10,3,-0.12367493811140716,Bias
4,LASSO,0.001,10,4,-0.13048003189509852,Bias
5,LASSO,0.001,10,5,-0.13178017189355695,Bias
6,LASSO,0.001,10,6,-0.1317495627502695,Bias
7,LASSO,0.001,10,7,-0.1315580281948093,Bias
8,LASSO,0.001,10,8,-0.13128401918581187,Bias
9,LASSO,0.001,10,9,-0.13068242156675253,Bias
10,LASSO,0.001,10,10,-0.13023241558803145,Bias
11,LASSO,0.001,10,11,-0.1292819288068371,Bias
12,LASSO,0.001,10,12,-0.12843513075282936,Bias
13,LASSO,0.001,10,13,-0.1278368441862402,Bias
14,LASSO,0.001,10,14,-0.12740853349623354,Bias
15,LASSO,0.001,10,15,-0.12687525245494893,Bias
16,LASSO,0.001,10,16,-0.12654527488004852,Bias
17,LASSO,0.001,10,17,-0.12637211732373496,Bias
18,LASSO,0.001,10,18,-0.12634163809088228,Bias
19,LASSO,0.001,10,19,-0.1263671003567096,Bias
20,LASSO,0.001,10,20,-0.12658805570914533,Bias
0,LASSO,0.001,10,0,9.80473426233502e-33,Variance
1,LASSO,0.001,10,1,0.07050362368605449,Variance
2,LASSO,0.001,10,2,0.07173328180224837,Variance
3,LASSO,0.001,10,3,0.07368535509092322,Variance
4,LASSO,0.001,10,4,0.07766836969023624,Variance
5,LASSO,0.001,10,5,0.07986018234848306,Variance
6,LASSO,0.001,10,6,0.08115979339810603,Variance
7,LASSO,0.001,10,7,0.08208567556629554,Variance
8,LASSO,0.001,10,8,0.08293861598232471,Variance
9,LASSO,0.001,10,9,0.08339661799807384,Variance
10,LASSO,0.001,10,10,0.08378637448791339,Variance
11,LASSO,0.001,10,11,0.08418435292597207,Variance
12,LASSO,0.001,10,12,0.08440812204588836,Variance
13,LASSO,0.001,10,13,0.08462858277900262,Variance
14,LASSO,0.001,10,14,0.08479263490472339,Variance
15,LASSO,0.001,10,15,0.08483141890495936,Variance
16,LASSO,0.001,10,16,0.08484014775454125,Variance
17,LASSO,0.001,10,17,0.08489654676868807,Variance
18,LASSO,0.001,10,18,0.08495572996998481,Variance
19,LASSO,0.001,10,19,0.08498332700286666,Variance
20,LASSO,0.001,10,20,0.08495907215213282,Variance
0,LASSO,0.001,10,0,-0.009221851734142755,R2
1,LASSO,0.001,10,1,0.051872342466450914,R2
2,LASSO,0.001,10,2,0.0446478099544699,R2
3,LASSO,0.001,10,3,0.03936075810537053,R2
4,LASSO,0.001,10,4,0.041668111120887745,R2
5,LASSO,0.001,10,5,0.04065432477351151,R2
6,LASSO,0.001,10,6,0.03925192636760333,R2
7,LASSO,0.001,10,7,0.038063027392059405,R2
8,LASSO,0.001,10,8,0.03694522777852146,R2
9,LASSO,0.001,10,9,0.03591706803261957,R2
10,LASSO,0.001,10,10,0.03510161946756255,R2
11,LASSO,0.001,10,11,0.03375270095884421,R2
12,LASSO,0.001,10,12,0.03275578772951301,R2
13,LASSO,0.001,10,13,0.03195173775380448,R2
14,LASSO,0.001,10,14,0.03138616326834376,R2
15,LASSO,0.001,10,15,0.03085152491794743,R2
16,LASSO,0.001,10,16,0.030552512367195514,R2
17,LASSO,0.001,10,17,0.030355253368036673,R2
18,LASSO,0.001,10,18,0.03028512932901452,R2
19,LASSO,0.001,10,19,0.030280675610491335,R2
20,LASSO,0.001,10,20,0.03050805442500937,R2
0,LASSO,0.001,10,0,1.0682154261469394,MSE_train
1,LASSO,0.001,10,1,0.9921268202370731,MSE_train
2,LASSO,0.001,10,2,0.989244649661938,MSE_train
3,LASSO,0.001,10,3,0.9848539823637843,MSE_train
4,LASSO,0.001,10,4,0.9785336648283175,MSE_train
5,LASSO,0.001,10,5,0.9769272702042835,MSE_train
6,LASSO,0.001,10,6,0.9760332233225705,MSE_train
7,LASSO,0.001,10,7,0.9754983936317292,MSE_train
8,LASSO,0.001,10,8,0.975102487713375,MSE_train
9,LASSO,0.001,10,9,0.9747863001720524,MSE_train
10,LASSO,0.001,10,10,0.9745568625074053,MSE_train
11,LASSO,0.001,10,11,0.974307447277542,MSE_train
12,LASSO,0.001,10,12,0.9740534085729311,MSE_train
13,LASSO,0.001,10,13,0.9737767136277409,MSE_train
14,LASSO,0.001,10,14,0.9734352478665722,MSE_train
15,LASSO,0.001,10,15,0.9731145682431239,MSE_train
16,LASSO,0.001,10,16,0.9727625224619576,MSE_train
17,LASSO,0.001,10,17,0.972414690146356,MSE_train
18,LASSO,0.001,10,18,0.9720694336046435,MSE_train
19,LASSO,0.001,10,19,0.9717871264489223,MSE_train
20,LASSO,0.001,10,20,0.9714988522041044,MSE_train
0,RIDGE,0.1,10,0,1.0708836644927542,MSE
1,RIDGE,0.1,10,1,1.00571230832212,MSE
2,RIDGE,0.1,10,2,1.016334809071176,MSE
3,RIDGE,0.1,10,3,1.0203063679776478,MSE
4,RIDGE,0.1,10,4,1.024844595255797,MSE
5,RIDGE,0.1,10,5,1.0284655206333493,MSE
6,RIDGE,0.1,10,6,1.0310149730138016,MSE
7,RIDGE,0.1,10,7,1.0329117371250813,MSE
8,RIDGE,0.1,10,8,1.0343413528989172,MSE
9,RIDGE,0.1,10,9,1.0354037209039995,MSE
10,RIDGE,0.1,10,10,1.036202143229785,MSE
11,RIDGE,0.1,10,11,1.0368375821389253,MSE
12,RIDGE,0.1,10,12,1.0373895877900936,MSE
13,RIDGE,0.1,10,13,1.0379075330162413,MSE
14,RIDGE,0.1,10,14,1.0384139390333371,MSE
15,RIDGE,0.1,10,15,1.0389139844873454,MSE
16,RIDGE,0.1,10,16,1.0394051417538772,MSE
17,RIDGE,0.1,10,17,1.0398838755617672,MSE
18,RIDGE,0.1,10,18,1.0403489626591504,MSE
19,RIDGE,0.1,10,19,1.040802286878126,MSE
20,RIDGE,0.1,10,20,1.0412482525940066,MSE
0,RIDGE,0.1,10,0,0.002669238345814685,Bias
1,RIDGE,0.1,10,1,-0.136243736853731,Bias
2,RIDGE,0.1,10,2,-0.12913138066494714,Bias
3,RIDGE,0.1,10,3,-0.1293922215279417,Bias
4,RIDGE,0.1,10,4,-0.1296949967989137,Bias
5,RIDGE,0.1,10,5,-0.1293342458059253,Bias
6,RIDGE,0.1,10,6,-0.12875141520686612,Bias
7,RIDGE,0.1,10,7,-0.12818496858489806,Bias
8,RIDGE,0.1,10,8,-0.12775557305018773,Bias
9,RIDGE,0.1,10,9,-0.12753211654591057,Bias
10,RIDGE,0.1,10,10,-0.12751324340394582,Bias
11,RIDGE,0.1,10,11,-0.1276464609407579,Bias
12,RIDGE,0.1,10,12,-0.12786351450467126,Bias
13,RIDGE,0.1,10,13,-0.12810656228058293,Bias
14,RIDGE,0.1,10,14,-0.12833873617543884,Bias
15,RIDGE,0.1,10,15,-0.12854329632890715,Bias
16,RIDGE,0.1,10,16,-0.12871770361597376,Bias
17,RIDGE,0.1,10,17,-0.12886708347561668,Bias
18,RIDGE,0.1,10,18,-0.12899917391459217,Bias
19,RIDGE,0.1,10,19,-0.12912124082481255,Bias
20,RIDGE,0.1,10,20,-0.1292386635527698,Bias
0,RIDGE,0.1,10,0,2.4091632758880333e-32,Variance
1,RIDGE,0.1,10,1,0.07374161902891142,Variance
2,RIDGE,0.1,10,2,0.07725176358918356,Variance
3,RIDGE,0.1,10,3,0.08148416335864993,Variance
4,RIDGE,0.1,10,4,0.08632516590777098,Variance
5,RIDGE,0.1,10,5,0.0895853402923351,Variance
6,RIDGE,0.1,10,6,0.09155196207372793,Variance
7,RIDGE,0.1,10,7,0.09288227956303981,Variance
8,RIDGE,0.1,10,8,0.0938824998021654,Variance
9,RIDGE,0.1,10,9,0.09472141130297045,Variance
10,RIDGE,0.1,10,10,0.09550096048679117,Variance
11,RIDGE,0.1,10,11,0.09626961693274376,Variance
12,RIDGE,0.1,10,12,0.09703867614782538,Variance
13,RIDGE,0.1,10,13,0.0977996691498847,Variance
14,RIDGE,0.1,10,14,0.09853824906183654,Variance
15,RIDGE,0.1,10,15,0.0992428546693127,Variance
16,RIDGE,0.1,10,16,0.09990841922291135,Variance
17,RIDGE,0.1,10,17,0.10053653289044426,Variance
18,RIDGE,0.1,10,18,0.1011337104268032,Variance
19,RIDGE,0.1,10,19,0.10170910155599888,Variance
20,RIDGE,0.1,10,20,0.10227248999983685,Variance
0,RIDGE,0.1,10,0,-0.009223828056884457,R2
1,RIDGE,0.1,10,1,0.051923793292879716,R2
2,RIDGE,0.1,10,2,0.04100444828760163,R2
3,RIDGE,0.1,10,3,0.03683409673305562,R2
4,RIDGE,0.1,10,4,0.03250738660027525,R2
5,RIDGE,0.1,10,5,0.029046065168993763,R2
6,RIDGE,0.1,10,6,0.02657987668536395,R2
7,RIDGE,0.1,10,7,0.024734015160201975,R2
8,RIDGE,0.1,10,8,0.023347198663465008,R2
9,RIDGE,0.1,10,9,0.022326918283905556,R2
10,RIDGE,0.1,10,10,0.02157028540298076,R2
11,RIDGE,0.1,10,11,0.020976786524930843,R2
12,RIDGE,0.1,10,12,0.02046918095524248,R2
13,RIDGE,0.1,10,13,0.020000933605845976,R2
14,RIDGE,0.1,10,14,0.019551343448273913,R2
15,RIDGE,0.1,10,15,0.01911552605428482,R2
16,RIDGE,0.1,10,16,0.018695119447133268,R2
17,RIDGE,0.1,10,17,0.01829220087387191,R2
18,RIDGE,0.1,10,18,0.01790646806310203,R2
19,RIDGE,0.1,10,19,0.01753471710096022,R2
20,RIDGE,0.1,10,20,0.017171520599859238,R2
0,RIDGE,0.1,10,0,1.0682144351199019,MSE_train
1,RIDGE,0.1,10,1,0.9920719830357234,MSE_train
2,RIDGE,0.1,10,2,0.9873971853328105,MSE_train
3,RIDGE,0.1,10,3,0.9790390700469298,MSE_train
4,RIDGE,0.1,10,4,0.9741863885861667,MSE_train
5,RIDGE,0.1,10,5,0.9718094936348559,MSE_train
6,RIDGE,0.1,10,6,0.9701770188245409,MSE_train
7,RIDGE,0.1,10,7,0.9687684880868144,MSE_train
8,RIDGE,0.1,10,8,0.9673387348797551,MSE_train
9,RIDGE,0.1,10,9,0.9658406952526518,MSE_train
10,RIDGE,0.1,10,10,0.9643426799478727,MSE_train
11,RIDGE,0.1,10,11,0.9629313312881633,MSE_train
12,RIDGE,0.1,10,12,0.9616644947375415,MSE_train
13,RIDGE,0.1,10,13,0.9605618244530929,MSE_train
14,RIDGE,0.1,10,14,0.9596134271849942,MSE_train
15,RIDGE,0.1,10,15,0.9587932069762456,MSE_train
16,RIDGE,0.1,10,16,0.9580701018661482,MSE_train
17,RIDGE,0.1,10,17,0.9574152003583363,MSE_train
18,RIDGE,0.1,10,18,0.9568051574424902,MSE_train
19,RIDGE,0.1,10,19,0.9562230631585301,MSE_train
20,RIDGE,0.1,10,20,0.9556578647450915,MSE_train
0,LASSO,0.1,10,0,1.0808902594516256,MSE
1,LASSO,0.1,10,1,1.0808902594516259,MSE
2,LASSO,0.1,10,2,1.0808902594516259,MSE
3,LASSO,0.1,10,3,1.0808902594516259,MSE
4,LASSO,0.1,10,4,1.0808902594516259,MSE
5,LASSO,0.1,10,5,1.0808902594516259,MSE
6,LASSO,0.1,10,6,1.0808902594516259,MSE
7,LASSO,0.1,10,7,1.0808902594516259,MSE
8,LASSO,0.1,10,8,1.0808902594516259,MSE
9,LASSO,0.1,10,9,1.0808902594516259,MSE
10,LASSO,0.1,10,10,1.0808902594516259,MSE
11,LASSO,0.1,10,11,1.0808902594516259,MSE
12,LASSO,0.1,10,12,1.0808902594516259,MSE
13,LASSO,0.1,10,13,1.0808902594516259,MSE
14,LASSO,0.1,10,14,1.0808902594516259,MSE
15,LASSO,0.1,10,15,1.0808902594516259,MSE
16,LASSO,0.1,10,16,1.0808902594516259,MSE
17,LASSO,0.1,10,17,1.0808902594516259,MSE
18,LASSO,0.1,10,18,1.0808902594516259,MSE
19,LASSO,0.1,10,19,1.0808902594516259,MSE
20,LASSO,0.1,10,20,1.0808902594516259,MSE
0,LASSO,0.1,10,0,0.012675833304686433,Bias
1,LASSO,0.1,10,1,0.012675833304686468,Bias
2,LASSO,0.1,10,2,0.012675833304686468,Bias
3,LASSO,0.1,10,3,0.012675833304686468,Bias
4,LASSO,0.1,10,4,0.012675833304686468,Bias
5,LASSO,0.1,10,5,0.012675833304686468,Bias
6,LASSO,0.1,10,6,0.012675833304686468,Bias
7,LASSO,0.1,10,7,0.012675833304686468,Bias
8,LASSO,0.1,10,8,0.012675833304686468,Bias
9,LASSO,0.1,10,9,0.012675833304686468,Bias
10,LASSO,0.1,10,10,0.012675833304686468,Bias
11,LASSO,0.1,10,11,0.012675833304686468,Bias
12,LASSO,0.1,10,12,0.012675833304686468,Bias
13,LASSO,0.1,10,13,0.012675833304686468,Bias
14,LASSO,0.1,10,14,0.012675833304686468,Bias
15,LASSO,0.1,10,15,0.012675833304686468,Bias
16,LASSO,0.1,10,16,0.012675833304686468,Bias
17,LASSO,0.1,10,17,0.012675833304686468,Bias
18,LASSO,0.1,10,18,0.012675833304686468,Bias
19,LASSO,0.1,10,19,0.012675833304686468,Bias
20,LASSO,0.1,10,20,0.012675833304686468,Bias
0,LASSO,0.1,10,0,5.042434763486582e-33,Variance
1,LASSO,0.1,10,1,5.322570028124725e-33,Variance
2,LASSO,0.1,10,2,5.322570028124725e-33,Variance
3,LASSO,0.1,10,3,5.322570028124725e-33,Variance
4,LASSO,0.1,10,4,5.322570028124725e-33,Variance
5,LASSO,0.1,10,5,5.322570028124725e-33,Variance
6,LASSO,0.1,10,6,5.322570028124725e-33,Variance
7,LASSO,0.1,10,7,5.322570028124725e-33,Variance
8,LASSO,0.1,10,8,5.322570028124725e-33,Variance
9,LASSO,0.1,10,9,5.322570028124725e-33,Variance
10,LASSO,0.1,10,10,5.322570028124725e-33,Variance
11,LASSO,0.1,10,11,5.322570028124725e-33,Variance
12,LASSO,0.1,10,12,5.322570028124725e-33,Variance
13,LASSO,0.1,10,13,5.322570028124725e-33,Variance
14,LASSO,0.1,10,14,5.322570028124725e-33,Variance
15,LASSO,0.1,10,15,5.322570028124725e-33,Variance
16,LASSO,0.1,10,16,5.322570028124725e-33,Variance
17,LASSO,0.1,10,17,5.322570028124725e-33,Variance
18,LASSO,0.1,10,18,5.322570028124725e-33,Variance
19,LASSO,0.1,10,19,5.322570028124725e-33,Variance
20,LASSO,0.1,10,20,5.322570028124725e-33,Variance
0,LASSO,0.1,10,0,-0.018467083933461748,R2
1,LASSO,0.1,10,1,-0.01846708393346177,R2
2,LASSO,0.1,10,2,-0.01846708393346177,R2
3,LASSO,0.1,10,3,-0.01846708393346177,R2
4,LASSO,0.1,10,4,-0.01846708393346177,R2
5,LASSO,0.1,10,5,-0.01846708393346177,R2
6,LASSO,0.1,10,6,-0.01846708393346177,R2
7,LASSO,0.1,10,7,-0.01846708393346177,R2
8,LASSO,0.1,10,8,-0.01846708393346177,R2
9,LASSO,0.1,10,9,-0.01846708393346177,R2
10,LASSO,0.1,10,10,-0.01846708393346177,R2
11,LASSO,0.1,10,11,-0.01846708393346177,R2
12,LASSO,0.1,10,12,-0.01846708393346177,R2
13,LASSO,0.1,10,13,-0.01846708393346177,R2
14,LASSO,0.1,10,14,-0.01846708393346177,R2
15,LASSO,0.1,10,15,-0.01846708393346177,R2
16,LASSO,0.1,10,16,-0.01846708393346177,R2
17,LASSO,0.1,10,17,-0.01846708393346177,R2
18,LASSO,0.1,10,18,-0.01846708393346177,R2
19,LASSO,0.1,10,19,-0.01846708393346177,R2
20,LASSO,0.1,10,20,-0.01846708393346177,R2
0,LASSO,0.1,10,0,1.0782144261469395,MSE_train
1,LASSO,0.1,10,1,1.0782144261469395,MSE_train
2,LASSO,0.1,10,2,1.0782144261469395,MSE_train
3,LASSO,0.1,10,3,1.0782144261469395,MSE_train
4,LASSO,0.1,10,4,1.0782144261469395,MSE_train
5,LASSO,0.1,10,5,1.0782144261469395,MSE_train
6,LASSO,0.1,10,6,1.0782144261469395,MSE_train
7,LASSO,0.1,10,7,1.0782144261469395,MSE_train
8,LASSO,0.1,10,8,1.0782144261469395,MSE_train
9,LASSO,0.1,10,9,1.0782144261469395,MSE_train
10,LASSO,0.1,10,10,1.0782144261469395,MSE_train
11,LASSO,0.1,10,11,1.0782144261469395,MSE_train
12,LASSO,0.1,10,12,1.0782144261469395,MSE_train
13,LASSO,0.1,10,13,1.0782144261469395,MSE_train
14,LASSO,0.1,10,14,1.0782144261469395,MSE_train
15,LASSO,0.1,10,15,1.0782144261469395,MSE_train
16,LASSO,0.1,10,16,1.0782144261469395,MSE_train
17,LASSO,0.1,10,17,1.0782144261469395,MSE_train
18,LASSO,0.1,10,18,1.0782144261469395,MSE_train
19,LASSO,0.1,10,19,1.0782144261469395,MSE_train
20,LASSO,0.1,10,20,1.0782144261469395,MSE_train
